,text,label
8916,"dear von miller, karmas a bitch.",0
2887,[USER] naw bryan said it was trash hotel so we're staying somewhere else,0
23132,when [USER] got your ex bitch & the one you tryna move on w/ it's time to call & give it a up,0
16100,rt [USER]: y'all bitches who hit up the mall looking for new clothes need to hit up the gym 😂😂😂 those escalators not cutting it 😂😂😂,0
3304,[USER] exception for gilda radner that bitch was funny,0
18679,rt [USER]: ✋📖my mama told me if a bitch feet dirty her pussy dirty cause ya feet the first thing that hit the water when you bathe.,0
10399,"i can't handle when people give me an attitude, i dead them so quick. like why do you have to be a nasty bitch",0
2989,[USER] [USER]  i likes yo page. i wants to make da lovin to a white girl wit a colored man watchin and pullin his weenis,0
9198,epic mickey time? nahh.. two and a half men while i shiver. tht sounds more like it.,0
6883,[USER] [USER] [USER] the person actually holding the ape is not paris. it's her sister,0
2094,"' i told this niggah maya angelo died.... this niggah gon ask me "" is that the red ninja turtle ? 󾌴󾰑󾮝 wtf .",0
15568,"rt [USER]: when i saw men saying ""arguing with women is gay""...what's when i knew y'all really try hard for bitches attention who don…",0
6831,[USER] u and taber the shit coon,0
8242,big bitches be like ” im thick” yea bitch atound the midsection,0
7396,"[USER] nigga what u talkn bout?? tell them hoes get on they dj unk shit if they ain't sucking, walk it out",0
7853,all these faggot fell asleep on me,0
18121,"rt [USER]: snail hoe: my parents just left, they gonna be gone for 15 mins..  snail: ok ?  snail hoe: im horny af  snail:... [URL]",0
13080,many people claiming slippery slope is now absolute are same ones who said slippery slope is an argument for the paranoid delusional. t cot,0
3370,[USER] i watched the 1st season bc i wanted to see the diff sides of elijah. not to see a thristy hoe who uses walgreen's hair dye,0
6992,[USER] fugly white bitch,0
6531,[USER] pussy shit ^,0
15384,rt [USER]: “[USER]: having a bitch ain't goofy. having bitch dat ain't loyal is” 🙌💯,0
20087,rt [USER]: if you're a freshman and you've fucked 1/4 of the boys in the senior class.. you're a hoe. not cute,0
16613,rt [USER]: good pussy takes your mind off the struggles and stresses of everyday life,0
23555,yaaaas bitch yaaaaaas,0
5628,[USER] - we do not want you here either! suck my pigs arse you muzzie biotch! get the phuck out and go back to your hellhole life!,0
8813,cute buff guy walked in and then he opened his mouth and he was a flipping retard 😑😒,0
16126,rt [USER]: just wanna put food in bitches pussy and take cool pictures. don't get why bitches don't like food in their pussies.,0
12750,like she got a death touch? rt [USER]: this bitch standing in front of me looking like rogue from the xmen,0
15921,rt [USER]: nigga screamed like a lil bitch lol   [URL],1
21366,smoking brooklyn got me high as giraffe pussy,0
21083,school schoo scho sch sc s st sta stay stay h stay ho stay hom stay home,0
8763,corey is trash,0
5519,[USER] [USER] lmao you stupid nigger,1
7914,am ghetto [URL],0
11674,i'm sick of you hoes oml,0
16158,"rt [USER]: jsu coach omar johnson: ""it's what u do against the ball. u throw it, hit it, catch it. doesn't matter if the yankees are …",0
12228,it's a lot of uncle tom ass niggas out here.,1
7552,[USER] omg her nips 😷,0
13948,omm this bitch dumb ass fuck,0
5289,"[USER] this some bullshit, bitch. show lana kane.",0
18986,rt [USER]: coming up at 5:15a: charlie baker's campaign admits he may have been wrong about the emotional fisherman story from this w…,0
15350,rt [USER]: when my bitches call me daddy 😩😍😘,0
10425,"i come wit the rocks on yu can get popped on, light yellow chevy same color as popcorn!",0
20675,rt [USER]: i wanna eat weed brownies but then i ask my self if i really wanna spend countless hours watching a documentary on sea tu…,0
2014,★ best asian massage on the park slope --top rated spa ★ 718-622-0221 - 24 [URL],0
843,bad ass local bitches,0
22324,they call me chief weak bitch,0
5955,[USER] fuck no she dont let nobody hit that pussy either i know it's firm,0
21756,"teacher: ""why am i hearing talking!?"" ... because you have ears bitch.",0
6848,[USER] trash about us and your from another conference- you can say goodbye,0
12684,let's go for the sweep!! yankees subway series,0
24245,dem niggas ca have them white hoes.... i love my beautiful black sistas....,1
17757,"rt [USER]: i got drugs and hugs for you, bitch.",0
17341,rt [USER]: all my bitches attractive,0
14610,"rt [USER]: i really don't be tryna hoe nobody.. i eat, we all eat. literally.",0
2379,[USER] if it's trash i'm kickin yo ass,0
19009,rt [USER]: flirting with bitches on twitter like [URL],0
22823,u sure tha bitch ain't slumped over dead ? lol “[USER]: the thots is out here ! ! [URL],0
24092,bad bitches is the only thing i like,0
3592,[USER] i was gonna hold my tongue until i could get into another team but i couldn't do it anymore they're fuckin retarded.,0
24292,even tho i killed a pussy nigga i hope he go to heaven -young thug 😇,0
24130,bitch niggas owe me money,0
3003,[USER] bitch yu not safe! [URL],0
23538,yes!! rt [USER]: no!!! rt [USER] will you buy the new caramel apple flavor of oreos? [URL] [URL],0
21405,so is the term wigger. if someone chooses to listen to hip hop and act a certain way it's cause of his interests not race,0
10273,i almost beat that bitch up.,0
21416,so much more going on but hypocrisy doesn't sit well with me. my redneck family from central illinois more black then bieber!,0
11962,"if you say any of the following words the convo is over: nigger, nigga, swag, yolo, fag, retard.",1
17401,rt [USER]: them hoes so damn nice 💯 [URL],0
10692,"i had a dream i was in 4th grade again with my class except as my current self and remember thinking ""you're crazy, you become a hoe, moron""",0
5724,[USER] lets just say hellen keller makes better brownies,0
7854,all these fuckin dudes do is bitch at the refs....shut the fuck up and play,0
12194,"it doesn't just affect kids. it affects the faculty, the staff, that work at these schools that are queer.",0
20089,rt [USER]: like bitch. you already know the answer. it's all for bri duh,0
9500,fuck bitches get money,0
14079,overripe eggplants are not good eats. uncle tweet,0
23526,y'all motha fuckas best love my foam party in july. this shit is already a bitch.,0
12815,"lmao this bitch high asf and she asked me ""do i look high?""",0
7514,[USER] hoe yu came at me first tf,0
23215,when the ghost picks u up after u dive in the pussy [URL],0
758,now playing : ian hunter - once bitten twice shy on 1069 the arrow - [URL],0
5150,"[USER] [USER] rather be an ""ultra fag"" than get an 18 on my act and go to fgcu zing",0
15567,"rt [USER]: man y'all hoes gotta chill with this going natural bullshit, it's only a few who can actually pull it off but the rest …",0
2097,' i wonder if you females out here ever just sit around and think bout how yall hoes or how unfaithful yall really is .,0
15928,rt [USER]: [USER] real shiit my niggah 💯✊,0
18160,rt [USER]: being pussy-whipped [URL],0
24109,bitch i seen them tricks before haan nnn foh,0
22913,wdmc rt [USER]: so what shit is this. male hoes now. what is going on. [URL],0
11525,i'm beating bitch jay jay ass when i see this nigga . i really ova here dead tho 😭😂💀😂👏,0
13059,man that nigga courage always bein a bitch. hit dat shit lil nigga [URL],0
4553,[USER] back up faggot,1
12034,im just gettin started oh yeah we got it bitch,0
1376,“[USER]: a lot of them are though. attitudes be pure trash”  team white girls  swirl the world,0
6305,"[USER] ""rate my hoe"" [USER]",0
19769,rt [USER]: [USER] 😂😂😂😂 i'm so weak! ima go stalk him now lmfao! u lucky bitch 😭💔😩😂,0
12885,lol @ me next time bitch,0
21585,spiff tryna hoe,0
636,"""bitch freak my shit""",0
9650,george rockwell (2 of 3) speech at lynchberg armo…: [URL] proud to say my uncle kelly was at this speech in 63.,0
15135,"rt [USER]: bitch you love every team but the us lol rt""[USER]: this is the game i've been waiting for! i sincerely love both of these…",0
20760,rt [USER]: charlie wearing the 'don't tread on me' flag pin? every dem should show up in congress in 2015 wearing that [USER]…,0
19242,rt [USER]: sick of bitches bitching about other bitches.,0
17567,"rt [USER]: ""wtf ling ling did you at least calculate the circumference when you threw that ass in a circle?"" [URL]",0
18238,rt [USER]: not into dressin' to impress these bitches or niggas...,0
5074,[USER] [USER] [USER] he's a pussy,0
3725,[USER] shut up bitch,0
5496,[USER] is the realest bitch out here rt,0
5544,[USER] no i don't cry im not a bitch(: i was just pissed because the cop was trying to charge me with a hole bunch of bullshit :p,0
20730,rt [USER]: draya really out catching a tan while her son looking out the window like the ikea monkey while everybody trick or treati…,0
19018,rt [USER]: what a silly little monkey 🙈 [URL],0
20832,rt [USER]: lol imma start handing out guides & manuals cause you bitches wanna be me so bad 😂😩✋💁,0
22451,this bitch keep looking is she choosing me or nah,0
17503,rt [USER]: “[USER]: you think she classy niggah but she really ratchet”,0
7874,"all you gotta do is be funny, witty and charming and the bitches will come to you naturally you ain't even gotta do shit but be yourself",0
1464,“[USER]: why amanda bitch ass eva cheat on fizz fine ass? ion geddit😴” theres more to a nigga than his looks.. thought yall knew dat?😴,0
3935,[USER] [USER] i think i did my job here! toodles to you bitches ✌️,0
63,"""[USER]: -simplyaddictedtoguys [URL] woof woof hot scally lad",0
5118,[USER] quit being being a pussy yourself and call them out by first and last name plus ssn ya poon!,0
17996,rt [USER]: hey you!! acting like a saint on twitter.. we think you're fucking weird you prude bitch.,0
2827,[USER] is a fag hes gay,1
5765,[USER] that's white woman pussy,0
7113,[USER] nigglet send me the pictures,0
20691,rt [USER]: bad bitches get in free night at weenie hut jrs,0
1467,“[USER] who is she? rt [USER]: y'all hype that bread loaf chick up but i'm a chill” a dyke rapper,1
22378,"this ""deb"" women at my eye appointment.. bitch",0
13228,most of you hoes copy and paste but there has to be someone they are copying from. and to you i give you my props,0
5455,"[USER] [USER] he should! i got tired of hearing how he can eat pussy 10,000 ways like damn 😂😂",0
20936,"real niggas treat me with respect and you're a pussy, nigga.",0
17901,"rt [USER]: if your boy breaks up with you and has a new girlfriend a couple days later, then there was something you didn't know abo…",0
11223,i take shots wit no chaser i get bitches i don't chase em,0
22679,"today i heard my boss say ""motherfucker, bitch"" like it was so funny bc she has an asian accent",0
4363,[USER]... he is a redneck fuck. this turd cutter is the lyinest of liars and his district is made up of yhe same...,0
10108,"hmm.. ass all chunky, brain is insanity.",0
14040,"oops, i just had a freudian slit.",0
22516,this hairstylist in the mall gone ask nesha wats under that beenie this bitch said her momma lmfaoooo,0
4043,[USER] 😂😂😂 you're a coon,1
2396,[USER] [USER] faggot,1
24516,i was pulling for the redskins in that one,0
11492,"i'm a broke hoes dream , rich hoes cream !",0
7603,[USER] i like how his tattoo on his head forms a mullet. white trash people can be so entertaining sometimes,0
4278,[USER] i swear to god nigger you better still hang with me before work. you got my hype,1
10362,"i broke baby outta his thug stage n turned him into a pussy 😂 , it was hard but i did it 💁😙 now he show more feelings than a lit bit",0
10532,"i done been to the top, i done sipped the juice/ and with that being said, bird crumbs will never do!",0
23489,wtf... 3 days & 3 nights! if i go another day..... all i know is im going ape shit....,0
21477,some call it trickn i call it hangn out ima handle my business n knock dat pussy out 🐱💦🍆,0
